Date,Time,Ask,Bid,AskVolume,BidVolume
14-08-2014,00:00:00.572,1.66886,1.66875,1,2.4
14-08-2014,00:00:01.658,1.66884,1.66875,1,2.4
14-08-2014,00:00:02.329,1.66883,1.66875,1,2.4
14-08-2014,00:00:02.844,1.66884,1.66875,1,2.4
14-08-2014,00:00:03.363,1.66884,1.66874,1,3.45
14-08-2014,00:00:05.979,1.66884,1.66874,1,4.2
14-08-2014,00:00:07.202,1.66886,1.66874,1,4.2
14-08-2014,00:00:07.612,1.66884,1.66874,1,4.2
14-08-2014,00:00:12.690,1.66885,1.66875,1,2.4
14-08-2014,00:00:13.145,1.66887,1.66875,1.5,2.4
14-08-2014,00:00:13.691,1.66888,1.66876,1,1.58
14-08-2014,00:00:18.759,1.66887,1.66876,1,2.33
14-08-2014,00:00:19.841,1.66888,1.66876,1,2.33
14-08-2014,00:00:30.460,1.66888,1.66876,1.19,2.52
14-08-2014,00:00:31.077,1.66888,1.66877,1,1.09
14-08-2014,00:00:31.380,1.66892,1.66878,4.02,1.39
14-08-2014,00:00:32.564,1.66892,1.66878,2.52,2.52
14-08-2014,00:00:33.080,1.66892,1.66878,2.52,1.02
14-08-2014,00:00:50.927,1.6689,1.66877,1.19,1.09
14-08-2014,00:00:52.416,1.6689,1.66878,1.69,1.1
14-08-2014,00:00:54.519,1.66891,1.66878,2.07,1.02
14-08-2014,00:00:58.332,1.66891,1.66877,1.69,1.84
14-08-2014,00:01:03.344,1.6689,1.66879,1,1.32
14-08-2014,00:01:03.701,1.66892,1.66879,1.39,1.32
14-08-2014,00:01:09.973,1.66892,1.66878,3.64,1.02
14-08-2014,00:01:10.276,1.66891,1.66879,1.13,1.19
14-08-2014,00:01:15.387,1.66891,1.66878,1.32,1.32
14-08-2014,00:01:16.370,1.66891,1.66879,1.13,1.19
14-08-2014,00:01:19.016,1.66892,1.66879,2.07,1.32
14-08-2014,00:01:19.985,1.66892,1.66878,2.82,1.57
14-08-2014,00:01:22.697,1.66892,1.66877,3.57,3.94
14-08-2014,00:01:23.808,1.66891,1.66879,1,1.19
14-08-2014,00:01:24.364,1.6689,1.66879,1,1.19
14-08-2014,00:01:24.819,1.66888,1.66879,1,1.19
14-08-2014,00:01:25.374,1.6689,1.66879,1,1.19
14-08-2014,00:01:25.899,1.66887,1.66879,1,1.19
14-08-2014,00:01:26.692,1.66887,1.66876,1,4.69
14-08-2014,00:01:27.298,1.66887,1.66876,1,4.02
14-08-2014,00:01:27.803,1.66886,1.66876,1.25,1
14-08-2014,00:01:29.526,1.66886,1.66874,1.25,1.39
14-08-2014,00:01:32.217,1.66888,1.66874,1.29,2.52
14-08-2014,00:01:32.722,1.66886,1.66874,1,2.52
14-08-2014,00:01:35.926,1.66881,1.66874,1,1.77
14-08-2014,00:01:36.078,1.66881,1.66872,1,2.89
14-08-2014,00:01:36.603,1.66884,1.66872,1,1.67
14-08-2014,00:01:37.159,1.66884,1.66872,1.25,1.67
14-08-2014,00:01:37.795,1.66884,1.66872,1.25,2.07
14-08-2014,00:01:41.841,1.66882,1.66872,1,2.14
14-08-2014,00:01:42.346,1.66883,1.66872,1,1.47
14-08-2014,00:01:42.852,1.66884,1.66872,1.25,1.84
14-08-2014,00:01:51.249,1.66886,1.66874,2.44,1
14-08-2014,00:01:56.924,1.66886,1.66874,2.44,1.25
14-08-2014,00:02:02.846,1.66883,1.66874,1,1.02
14-08-2014,00:02:03.300,1.66881,1.66873,1,1.37
14-08-2014,00:02:04.306,1.66883,1.66873,1,1.09
14-08-2014,00:02:04.876,1.66884,1.66873,1.25,1.09
14-08-2014,00:02:11.023,1.66887,1.66874,1.19,1.02
14-08-2014,00:02:21.895,1.66883,1.66873,1,1.77
14-08-2014,00:02:22.469,1.66883,1.66874,1,1.3
14-08-2014,00:02:26.104,1.66884,1.66874,1,1.3
14-08-2014,00:02:26.616,1.66885,1.66874,1.25,1.77
14-08-2014,00:02:27.130,1.66887,1.66874,1.69,1.77
14-08-2014,00:02:29.364,1.66884,1.66873,1,1.5
14-08-2014,00:02:31.226,1.66885,1.66874,1.25,1.3
14-08-2014,00:02:31.452,1.66885,1.66872,1.25,2.89
14-08-2014,00:02:31.968,1.66885,1.66872,1.19,2.14
14-08-2014,00:02:40.111,1.66887,1.66872,3.94,2.89
14-08-2014,00:02:47.045,1.66887,1.66872,2.44,2.7
14-08-2014,00:02:47.146,1.66886,1.66872,1.19,2.89
14-08-2014,00:02:48.315,1.66887,1.66872,3.19,3.64
14-08-2014,00:02:55.118,1.66886,1.66874,1.19,1.1
14-08-2014,00:02:56.465,1.66886,1.66874,1.19,1.02
14-08-2014,00:03:03.123,1.66884,1.66874,1,1.02
14-08-2014,00:03:03.717,1.66886,1.66874,1.69,1.02
14-08-2014,00:03:07.752,1.66886,1.66874,2.52,1
14-08-2014,00:03:10.760,1.66886,1.66874,2.52,1.25
14-08-2014,00:03:18.406,1.66886,1.66873,1.25,2.97
14-08-2014,00:03:30.008,1.66886,1.66875,1.19,1
14-08-2014,00:03:31.302,1.66886,1.66874,1.19,1.02
14-08-2014,00:03:39.993,1.66886,1.66873,1.69,1.32
14-08-2014,00:03:40.498,1.66884,1.66871,1.77,1.77
14-08-2014,00:03:45.337,1.66883,1.66871,1.32,1.19
14-08-2014,00:03:52.066,1.66883,1.66871,1.5,1.69
14-08-2014,00:03:55.555,1.66883,1.6687,1.69,2.52
14-08-2014,00:03:56.100,1.66882,1.6687,1,2.52
14-08-2014,00:03:56.624,1.66881,1.6687,1,2.52
14-08-2014,00:04:00.668,1.66881,1.66871,1,1.19
14-08-2014,00:04:04.085,1.66883,1.66872,1.58,1.19
14-08-2014,00:04:04.439,1.66881,1.66872,1,1.19
14-08-2014,00:04:05.099,1.66881,1.66871,1,1.29
14-08-2014,00:04:06.839,1.66882,1.66871,1,1.29
14-08-2014,00:04:07.352,1.66883,1.66871,1.13,1.29
14-08-2014,00:04:20.844,1.66885,1.66872,5.52,1.19
14-08-2014,00:04:22.757,1.66885,1.66871,5.52,1.29
14-08-2014,00:04:23.885,1.66884,1.66871,1.69,1.29
14-08-2014,00:04:52.216,1.66884,1.6687,1.19,3.34
14-08-2014,00:05:02.463,1.66885,1.66872,2.52,1.19
14-08-2014,00:05:05.349,1.66884,1.66872,1.47,1.19
14-08-2014,00:05:12.047,1.66882,1.66872,1,1.19
14-08-2014,00:05:12.588,1.66882,1.66871,1,1.69
14-08-2014,00:05:13.465,1.66882,1.66871,1,2.52
14-08-2014,00:05:16.251,1.66883,1.66871,1.13,2.52
14-08-2014,00:05:17.214,1.66882,1.66871,1,2.52
14-08-2014,00:05:26.812,1.66882,1.6687,1,1.19
14-08-2014,00:05:27.335,1.66884,1.6687,5.59,1.19
14-08-2014,00:05:34.141,1.66883,1.66871,1.13,1.29
14-08-2014,00:05:36.042,1.66881,1.66869,1,3.27
14-08-2014,00:05:37.229,1.66881,1.6687,1,1.19
14-08-2014,00:05:39.610,1.66881,1.66869,1,1.29
14-08-2014,00:05:40.614,1.66881,1.6687,1,1.19
14-08-2014,00:05:41.583,1.66882,1.6687,1.88,1.19
14-08-2014,00:05:42.112,1.66882,1.66869,2.07,1.29
14-08-2014,00:05:44.356,1.66882,1.66868,2.07,1.84
14-08-2014,00:05:48.601,1.6688,1.66868,1,1.84
14-08-2014,00:05:50.443,1.66882,1.66868,2.07,1.84
14-08-2014,00:05:56.165,1.66882,1.6687,1.13,1.19
14-08-2014,00:06:04.081,1.66882,1.66869,1.32,1.37
14-08-2014,00:06:05.215,1.6688,1.66868,1.25,1.02
14-08-2014,00:06:05.316,1.6688,1.66866,1.19,2.52
14-08-2014,00:06:06.327,1.6688,1.66866,2.07,1.77
14-08-2014,00:06:13.625,1.66878,1.66865,1.19,3.19
14-08-2014,00:06:13.777,1.66878,1.66865,1.84,1.25
14-08-2014,00:06:13.929,1.66875,1.66863,3.75,1.29
14-08-2014,00:06:14.434,1.66875,1.66862,1.02,1.19
14-08-2014,00:06:15.223,1.66875,1.66861,1.02,4.39
14-08-2014,00:06:16.408,1.66875,1.66862,1.02,1.19
14-08-2014,00:06:18.819,1.66875,1.66861,1.02,3.64
14-08-2014,00:06:20.608,1.66872,1.66861,1,2.14
14-08-2014,00:06:20.717,1.6687,1.6686,1.13,1.69
14-08-2014,00:06:20.869,1.6687,1.66857,1.47,1.32
14-08-2014,00:06:21.376,1.66868,1.66856,1,3.57
14-08-2014,00:06:21.881,1.66868,1.66855,1.32,4.02
14-08-2014,00:06:24.093,1.66867,1.66856,1,1.19
14-08-2014,00:06:24.648,1.66869,1.66856,1.02,1.19
14-08-2014,00:06:27.331,1.66869,1.66855,1.57,4.02
14-08-2014,00:06:29.740,1.66869,1.66858,1.57,1
14-08-2014,00:06:30.365,1.66868,1.66859,1.57,1
14-08-2014,00:06:31.274,1.66869,1.66858,2.07,1.25
14-08-2014,00:06:31.787,1.66866,1.66858,1,1.25
14-08-2014,00:06:32.342,1.66867,1.66856,1.13,1.84
14-08-2014,00:06:32.857,1.66866,1.66859,1,1
14-08-2014,00:06:32.908,1.66867,1.66856,1.13,1.37
14-08-2014,00:06:33.425,1.66866,1.66856,1,1.37
14-08-2014,00:06:34.433,1.66869,1.66856,1.57,1.37
14-08-2014,00:06:34.586,1.66868,1.66859,1.63,1
14-08-2014,00:06:35.093,1.66866,1.66859,1,1
14-08-2014,00:06:35.651,1.66866,1.66856,1,1.37
14-08-2014,00:06:36.737,1.66867,1.66856,1.13,1.37
14-08-2014,00:06:36.889,1.66866,1.66859,1,1
14-08-2014,00:06:37.395,1.66867,1.66859,1.13,1
14-08-2014,00:06:38.622,1.66866,1.66859,1,1
14-08-2014,00:06:40.832,1.66867,1.66859,1.13,1
14-08-2014,00:06:41.392,1.66866,1.66859,1,1
14-08-2014,00:06:41.909,1.66866,1.66858,1,1
14-08-2014,00:06:44.473,1.66866,1.66859,1,1
14-08-2014,00:06:46.573,1.66868,1.66859,1.38,1
14-08-2014,00:06:47.452,1.66867,1.66858,1.13,1
14-08-2014,00:06:48.435,1.66866,1.66858,1,1
14-08-2014,00:06:48.941,1.66865,1.66858,1,1
14-08-2014,00:06:53.732,1.66865,1.66857,1,1.25
14-08-2014,00:06:55.473,1.66862,1.66855,1,2.59
14-08-2014,00:06:55.675,1.66864,1.66854,1,4.02
14-08-2014,00:06:56.189,1.66865,1.66854,1.25,4.02
14-08-2014,00:06:57.841,1.66865,1.66854,1,5.89
14-08-2014,00:06:58.379,1.66866,1.66854,1.25,5.89
14-08-2014,00:06:59.551,1.66865,1.66854,1.19,3.83
14-08-2014,00:07:00.064,1.66865,1.66855,1.19,1
14-08-2014,00:07:00.569,1.66864,1.66852,1.69,1.02
14-08-2014,00:07:00.922,1.66863,1.66851,1.32,1.84
14-08-2014,00:07:10.083,1.66863,1.6685,2.07,2.52
14-08-2014,00:07:11.209,1.66862,1.6685,1.69,2.89
14-08-2014,00:07:11.516,1.66862,1.6685,1.69,1.32
14-08-2014,00:07:13.213,1.66862,1.6685,1.25,1.32
14-08-2014,00:07:16.137,1.66861,1.6685,1.69,1.13
14-08-2014,00:07:19.420,1.66859,1.66849,1.19,1.95
14-08-2014,00:07:20.867,1.66858,1.66847,1.39,2.07
14-08-2014,00:07:22.611,1.66858,1.66847,1.39,1.88
14-08-2014,00:07:23.630,1.66858,1.66847,1.39,2.07
14-08-2014,00:07:31.107,1.66858,1.66846,1.39,1.69
14-08-2014,00:07:32.331,1.66858,1.66846,1.39,1.69
14-08-2014,00:07:37.160,1.66858,1.66846,1.32,1.33
14-08-2014,00:07:37.665,1.66858,1.66848,1.19,1.13
14-08-2014,00:07:38.191,1.66859,1.66848,1.19,1.13
14-08-2014,00:07:39.120,1.66859,1.66848,1.19,1.2
14-08-2014,00:07:46.582,1.66858,1.66848,1.69,1.2
14-08-2014,00:07:48.132,1.66858,1.66846,1.69,3.72
14-08-2014,00:07:48.587,1.66855,1.66846,1,3.34
14-08-2014,00:07:48.688,1.66857,1.66846,1.25,3.34
14-08-2014,00:07:49.155,1.66855,1.66846,1,2.59
14-08-2014,00:07:50.714,1.66855,1.66845,1,1.09
14-08-2014,00:07:51.219,1.66856,1.66844,1.69,3.34
14-08-2014,00:07:51.726,1.66856,1.66843,1.69,1.39
14-08-2014,00:07:55.529,1.66854,1.66843,1.19,3.45
14-08-2014,00:07:55.680,1.66852,1.66842,1,1.39
14-08-2014,00:07:56.188,1.66853,1.6684,4.02,1.19
14-08-2014,00:07:56.693,1.66851,1.66839,1,2.14
14-08-2014,00:07:57.262,1.66852,1.66839,1.69,1.29
14-08-2014,00:08:00.074,1.6685,1.66837,1.19,1.39
14-08-2014,00:08:00.580,1.66848,1.66837,1,2.14
14-08-2014,00:08:03.453,1.66848,1.66838,1,1.37
14-08-2014,00:08:04.084,1.66849,1.66838,1,1.37
14-08-2014,00:08:08.973,1.66849,1.66837,1,1.02
14-08-2014,00:08:09.125,1.66849,1.66836,1,1.18
14-08-2014,00:08:09.175,1.66845,1.66836,1,1.37
14-08-2014,00:08:09.479,1.66847,1.66837,1,1.19
14-08-2014,00:08:09.832,1.66849,1.66839,1.1,1.32
14-08-2014,00:08:09.984,1.66849,1.66839,1,2.14
14-08-2014,00:08:10.136,1.66853,1.66841,3,1.77
14-08-2014,00:08:10.641,1.66854,1.66842,1.38,1.19
14-08-2014,00:08:25.540,1.66854,1.66841,1.09,2.44
14-08-2014,00:08:37.501,1.66854,1.66841,1.68,2.44
14-08-2014,00:08:40.494,1.66851,1.66841,1,1.69
14-08-2014,00:08:40.848,1.66853,1.66841,1.13,1.69
14-08-2014,00:08:41.625,1.66855,1.66842,1.47,1.19
14-08-2014,00:08:42.138,1.66852,1.66842,1,1.19
14-08-2014,00:08:42.648,1.66854,1.66843,1.48,1.19
