Time,Ask,Bid,AskVolume,BidVolume,
2014.08.13,00:00:02.933,1.33652,1.33648,3.75,1.5
2014.08.13,00:00:04.216,1.33652,1.3365,2.25,1
2014.08.13,00:00:04.419,1.33654,1.3365,4.13,2.44
2014.08.13,00:00:04.469,1.33654,1.33652,3.75,1
2014.08.13,00:00:04.973,1.33656,1.33653,1.5,1
2014.08.13,00:00:05.491,1.33656,1.33654,1.5,1
2014.08.13,00:00:06.239,1.33657,1.33654,2.07,2.25
2014.08.13,00:00:11.927,1.33655,1.33653,2.5,2.25
2014.08.13,00:00:12.130,1.33652,1.3365,1,1.5
2014.08.13,00:00:12.635,1.33652,1.33649,5.44,1
2014.08.13,00:00:13.251,1.33652,1.33649,4.69,1
2014.08.13,00:00:13.768,1.33652,1.33648,6.19,2.25
2014.08.13,00:00:14.134,1.33652,1.33648,5.63,2.25
2014.08.13,00:00:17.250,1.33651,1.33648,1,1.5
2014.08.13,00:00:23.168,1.3365,1.33648,1,1.5
2014.08.13,00:00:23.785,1.33651,1.33648,4.13,1.5
2014.08.13,00:00:24.385,1.3365,1.33648,1,1.5
2014.08.13,00:00:24.854,1.33652,1.3365,3,1
2014.08.13,00:00:24.956,1.33653,1.33652,1,1
2014.08.13,00:00:25.461,1.33654,1.33651,1,4.5
2014.08.13,00:00:25.966,1.33654,1.33652,1,1.5
2014.08.13,00:00:26.168,1.33655,1.33654,1.13,1
2014.08.13,00:00:26.270,1.33657,1.33654,1.5,1.5
2014.08.13,00:00:26.775,1.33658,1.33655,1,1.5
2014.08.13,00:00:27.302,1.33659,1.33655,6.19,2.25
2014.08.13,00:00:29.459,1.33658,1.33655,1,1.5
2014.08.13,00:00:30.469,1.33659,1.33655,6.94,2.25
2014.08.13,00:00:31.378,1.33658,1.33655,1,2.25
2014.08.13,00:00:42.378,1.33658,1.33656,1,1
2014.08.13,00:00:42.429,1.33663,1.33657,6,6
2014.08.13,00:00:42.936,1.33663,1.33661,3,1
2014.08.13,00:00:43.037,1.33663,1.3366,2.25,1.5
2014.08.13,00:00:44.107,1.33663,1.33661,3,1
2014.08.13,00:00:44.612,1.33663,1.33661,1.5,1.5
2014.08.13,00:00:45.273,1.33663,1.33662,1.5,1
2014.08.13,00:00:45.836,1.33663,1.33661,1,3.75
2014.08.13,00:00:46.348,1.33663,1.33662,1,1
2014.08.13,00:00:46.886,1.33663,1.33661,1,3.75
2014.08.13,00:00:47.675,1.33663,1.33662,1,1
2014.08.13,00:00:48.719,1.33663,1.33661,1,4.5
2014.08.13,00:00:49.224,1.33663,1.33662,1,1.5
2014.08.13,00:00:49.931,1.33662,1.33661,1,4.5
2014.08.13,00:00:50.436,1.33663,1.33662,1,1.5
2014.08.13,00:00:50.969,1.33662,1.33661,1,1.5
2014.08.13,00:00:51.474,1.33663,1.33662,1.5,1.5
2014.08.13,00:00:52.031,1.33664,1.33662,1.25,1.5
2014.08.13,00:00:52.577,1.33664,1.33661,1,7.5
2014.08.13,00:00:53.082,1.33664,1.33662,1,1.5
2014.08.13,00:00:54.071,1.33664,1.33661,1.5,6.75
2014.08.13,00:00:54.677,1.33664,1.33662,1,1.5
2014.08.13,00:00:55.600,1.33664,1.33661,1,7.69
2014.08.13,00:00:56.229,1.33664,1.33662,1,1.5
2014.08.13,00:00:56.997,1.33664,1.33661,1,7.69
2014.08.13,00:00:57.513,1.33663,1.33662,1.5,1.5
2014.08.13,00:00:58.744,1.33663,1.33661,1.5,5.25
2014.08.13,00:00:59.254,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:00.600,1.33663,1.33661,1.5,5.25
2014.08.13,00:01:01.105,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:01.823,1.33663,1.33661,1.5,6
2014.08.13,00:01:02.334,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:04.380,1.33663,1.33661,1.5,7.5
2014.08.13,00:01:04.892,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:06.019,1.33663,1.33661,1.5,7.69
2014.08.13,00:01:06.623,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:07.129,1.33663,1.33661,1.5,6.19
2014.08.13,00:01:07.638,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:08.738,1.33663,1.33661,1.5,6
2014.08.13,00:01:09.252,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:09.901,1.33663,1.33661,1,6
2014.08.13,00:01:10.431,1.33663,1.33662,1,1.5
2014.08.13,00:01:10.988,1.33663,1.33661,1,6
2014.08.13,00:01:11.510,1.33663,1.33662,1,1.5
2014.08.13,00:01:12.125,1.33663,1.33661,1,5.25
2014.08.13,00:01:12.630,1.33663,1.33662,1,1.5
2014.08.13,00:01:13.965,1.33663,1.33661,1,5.25
2014.08.13,00:01:14.478,1.33663,1.33662,1,1.5
2014.08.13,00:01:14.984,1.33663,1.33661,1,5.25
2014.08.13,00:01:15.496,1.33663,1.33662,1,1.5
2014.08.13,00:01:16.320,1.33663,1.33661,1,5.25
2014.08.13,00:01:16.935,1.33663,1.33662,1,1.5
2014.08.13,00:01:17.446,1.33663,1.33661,1,5.25
2014.08.13,00:01:17.951,1.33663,1.33662,1,1.5
2014.08.13,00:01:18.552,1.33663,1.33661,1,5.25
2014.08.13,00:01:19.064,1.33663,1.33662,1,1.5
2014.08.13,00:01:20.356,1.33663,1.33661,1.5,4.5
2014.08.13,00:01:20.863,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:21.497,1.33663,1.33661,1.5,4.5
2014.08.13,00:01:22.013,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:22.545,1.33663,1.33661,1.5,4.5
2014.08.13,00:01:23.056,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:24.093,1.33663,1.33661,1.5,4.5
2014.08.13,00:01:24.669,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:25.182,1.33663,1.33661,1.5,4.5
2014.08.13,00:01:25.788,1.33663,1.33662,1,1.5
2014.08.13,00:01:26.304,1.33663,1.33661,1,4.5
2014.08.13,00:01:26.817,1.33663,1.33662,1,1.5
2014.08.13,00:01:27.417,1.33663,1.33661,1,4.5
2014.08.13,00:01:28.041,1.33663,1.33662,1,1.5
2014.08.13,00:01:29.375,1.33663,1.33661,1,4.5
2014.08.13,00:01:29.880,1.33663,1.33662,1,1.5
2014.08.13,00:01:31.126,1.33663,1.33661,1,4.5
2014.08.13,00:01:31.703,1.33663,1.33662,1,1.5
2014.08.13,00:01:32.402,1.33663,1.33661,1,3
2014.08.13,00:01:33.510,1.33663,1.33662,1,1.5
2014.08.13,00:01:35.690,1.33663,1.33661,1.5,3
2014.08.13,00:01:36.208,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:37.024,1.33663,1.33661,1.5,3
2014.08.13,00:01:37.537,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:38.547,1.33663,1.33661,1.5,3.75
2014.08.13,00:01:39.059,1.33663,1.33662,1.5,1.5
2014.08.13,00:01:39.987,1.33663,1.3366,1,1.88
2014.08.13,00:01:40.492,1.33663,1.33662,1,1.5
2014.08.13,00:01:41.418,1.33663,1.3366,1,1.32
2014.08.13,00:01:41.935,1.33663,1.33662,1,1.5
2014.08.13,00:01:44.855,1.33663,1.33661,1,3
2014.08.13,00:01:45.369,1.33663,1.33661,1,3
2014.08.13,00:01:46.582,1.33663,1.33661,1,3
2014.08.13,00:01:47.307,1.33663,1.33661,1.25,3
2014.08.13,00:01:47.821,1.33663,1.33661,1.25,2.25
2014.08.13,00:01:48.370,1.33663,1.33661,1,1.5
2014.08.13,00:01:48.948,1.33663,1.33661,1,2.25
2014.08.13,00:01:49.465,1.33663,1.33661,1,1.5
2014.08.13,00:01:49.986,1.33663,1.33661,1,2.25
2014.08.13,00:01:50.539,1.33663,1.33662,1,1.5
2014.08.13,00:01:51.204,1.33662,1.33661,1,2.25
2014.08.13,00:01:52.024,1.33663,1.33662,1,1.5
2014.08.13,00:01:52.536,1.33662,1.33661,1,2.25
2014.08.13,00:01:53.087,1.33663,1.33662,1,1.5
2014.08.13,00:01:54.170,1.33662,1.33661,1,2.25
2014.08.13,00:01:54.677,1.33663,1.33662,1,1.5
2014.08.13,00:01:56.270,1.33662,1.33661,1,2.25
2014.08.13,00:01:56.786,1.33663,1.33662,1,1.5
2014.08.13,00:01:57.420,1.33662,1.33661,1,2.25
2014.08.13,00:01:57.924,1.33664,1.33662,3,1.5
2014.08.13,00:01:58.602,1.33662,1.33661,1,2.25
2014.08.13,00:01:59.342,1.33664,1.33662,3,1.5
2014.08.13,00:01:59.950,1.33662,1.33661,1,2.25
2014.08.13,00:02:00.506,1.33664,1.33662,3,1.5
2014.08.13,00:02:01.237,1.33664,1.33662,2.25,1.5
2014.08.13,00:02:01.750,1.33663,1.3366,1,4.69
2014.08.13,00:02:02.304,1.33664,1.33662,2.25,1.5
2014.08.13,00:02:02.825,1.33663,1.3366,1,4.5
2014.08.13,00:02:03.338,1.33664,1.33662,2.25,1.5
2014.08.13,00:02:04.649,1.33663,1.3366,1,4.5
2014.08.13,00:02:04.952,1.33664,1.33662,2.25,1.5
2014.08.13,00:02:05.591,1.33664,1.33661,2.25,2.25
2014.08.13,00:02:06.104,1.33664,1.33662,2.25,1.5
2014.08.13,00:02:06.619,1.33664,1.33661,2.25,2.25
2014.08.13,00:02:07.178,1.33664,1.33662,2.25,1.5
2014.08.13,00:02:10.175,1.33664,1.33661,2.25,2.25
2014.08.13,00:02:10.326,1.33662,1.33661,1,2.25
2014.08.13,00:02:11.005,1.33664,1.33662,3.19,1.5
2014.08.13,00:02:12.014,1.33663,1.33661,1,2.63
2014.08.13,00:02:12.531,1.33664,1.33662,2.44,1.5
2014.08.13,00:02:13.555,1.33662,1.33661,1,1.5
2014.08.13,00:02:14.099,1.33664,1.33661,3.19,1.5
2014.08.13,00:02:15.610,1.33662,1.33661,1,1.5
2014.08.13,00:02:16.117,1.33664,1.33661,4.69,1.5
2014.08.13,00:02:16.835,1.33662,1.3366,1,4.13
2014.08.13,00:02:16.937,1.33664,1.33661,4.69,1.5
2014.08.13,00:02:17.435,1.33661,1.33657,2.25,7.43
2014.08.13,00:02:17.940,1.3366,1.33657,1.13,3
2014.08.13,00:02:19.800,1.33661,1.33657,5.44,3
2014.08.13,00:02:20.322,1.3366,1.33657,1.32,3.75
2014.08.13,00:02:21.602,1.33659,1.33657,1,3
2014.08.13,00:02:24.525,1.33659,1.33656,1,3.38
2014.08.13,00:02:33.086,1.33659,1.33655,3.38,6.49
2014.08.13,00:02:33.338,1.33657,1.33655,1,2.55
2014.08.13,00:02:33.850,1.33658,1.33655,1.5,1.5
2014.08.13,00:02:37.270,1.33657,1.33654,1,2.25
2014.08.13,00:02:41.616,1.33657,1.33653,3,1.69
2014.08.13,00:02:42.121,1.33657,1.33654,1,1
2014.08.13,00:02:42.647,1.33657,1.33654,1.69,1
2014.08.13,00:02:43.827,1.33657,1.33654,1.5,1.5
2014.08.13,00:02:44.333,1.33657,1.33655,1,1.13
2014.08.13,00:02:56.019,1.33657,1.33654,1.5,3.38
2014.08.13,00:02:56.777,1.33657,1.33654,1.5,3.38
2014.08.13,00:02:57.285,1.33657,1.33654,1.5,3.38
2014.08.13,00:02:57.795,1.33657,1.33654,1.5,3.38
2014.08.13,00:02:58.307,1.33656,1.33654,1.5,1.88
2014.08.13,00:02:58.853,1.33656,1.33654,1.5,2.07
2014.08.13,00:02:59.432,1.33656,1.33654,1.5,2.78
2014.08.13,00:02:59.952,1.33656,1.33654,2.25,2.59
2014.08.13,00:03:00.508,1.33656,1.33654,1.5,1.84
2014.08.13,00:03:01.563,1.33656,1.33654,2.5,2.03
2014.08.13,00:03:02.087,1.33656,1.33654,1.5,2.03
2014.08.13,00:03:03.073,1.33656,1.33654,2.5,2.03
2014.08.13,00:03:03.484,1.33655,1.33652,1,6.19
2014.08.13,00:03:10.401,1.33655,1.33652,1,5.44
2014.08.13,00:03:12.395,1.33656,1.33652,1.88,4.5
2014.08.13,00:03:16.564,1.33656,1.33652,1.5,6.19
2014.08.13,00:03:18.446,1.33656,1.33652,1.5,5.44
2014.08.13,00:03:19.105,1.33655,1.33652,1,4.69
2014.08.13,00:03:21.787,1.33655,1.33654,1.5,1.5
